ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2018,2018,0,Total,103861,21005,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2017,2017,0,Total,90700,14290,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2016,2016,0,Total,84946,6739,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2015,2015,0,Total,80610,6543,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2014,2014,0,Total,74634,11014,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2013,2013,0,Total,81409,8270,"Census Tract 328.02, San Francisco County, CA",14000US06075032802
2018,2018,0,Total,112500,27121,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2017,2017,0,Total,98023,21136,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2016,2016,0,Total,83169,13337,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2015,2015,0,Total,83309,12839,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2014,2014,0,Total,74769,7813,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2013,2013,0,Total,74484,7487,"Census Tract 329.01, San Francisco County, CA",14000US06075032901
2018,2018,0,Total,94545,14637,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2017,2017,0,Total,93613,7363,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2016,2016,0,Total,96208,11340,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2015,2015,0,Total,89568,13578,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2014,2014,0,Total,89063,12960,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2013,2013,0,Total,89893,23949,"Census Tract 329.02, San Francisco County, CA",14000US06075032902
2018,2018,0,Total,100907,23475,"Census Tract 330, San Francisco County, CA",14000US06075033000
2017,2017,0,Total,96818,14079,"Census Tract 330, San Francisco County, CA",14000US06075033000
2016,2016,0,Total,83896,6170,"Census Tract 330, San Francisco County, CA",14000US06075033000
2015,2015,0,Total,82527,13635,"Census Tract 330, San Francisco County, CA",14000US06075033000
2014,2014,0,Total,82694,12836,"Census Tract 330, San Francisco County, CA",14000US06075033000
2013,2013,0,Total,93136,20231,"Census Tract 330, San Francisco County, CA",14000US06075033000
2018,2018,0,Total,114783,22725,"Census Tract 331, San Francisco County, CA",14000US06075033100
2017,2017,0,Total,111333,9921,"Census Tract 331, San Francisco County, CA",14000US06075033100
2016,2016,0,Total,108018,20035,"Census Tract 331, San Francisco County, CA",14000US06075033100
2015,2015,0,Total,119861,18243,"Census Tract 331, San Francisco County, CA",14000US06075033100
2014,2014,0,Total,112226,15355,"Census Tract 331, San Francisco County, CA",14000US06075033100
2013,2013,0,Total,112313,12630,"Census Tract 331, San Francisco County, CA",14000US06075033100
2018,2018,0,Total,34706,6523,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2017,2017,0,Total,28750,4206,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2016,2016,0,Total,22895,5479,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2015,2015,0,Total,22250,5438,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2014,2014,0,Total,24338,8454,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2013,2013,0,Total,26771,13998,"Census Tract 332.01, San Francisco County, CA",14000US06075033201
2018,2018,0,Total,47188,12326,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2017,2017,0,Total,50360,10352,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2016,2016,0,Total,50946,16116,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2015,2015,0,Total,67713,11402,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2014,2014,0,Total,63143,10777,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2013,2013,0,Total,67647,8644,"Census Tract 332.03, San Francisco County, CA",14000US06075033203
2018,2018,0,Total,62701,21752,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2017,2017,0,Total,59125,18890,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2016,2016,0,Total,44922,16923,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2015,2015,0,Total,43412,11532,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2014,2014,0,Total,35724,12421,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2013,2013,0,Total,48313,11658,"Census Tract 332.04, San Francisco County, CA",14000US06075033204
2018,2018,0,Total,121156,20085,"Census Tract 351, San Francisco County, CA",14000US06075035100
2017,2017,0,Total,125408,20743,"Census Tract 351, San Francisco County, CA",14000US06075035100
2016,2016,0,Total,107482,21358,"Census Tract 351, San Francisco County, CA",14000US06075035100
2015,2015,0,Total,99226,16560,"Census Tract 351, San Francisco County, CA",14000US06075035100
2014,2014,0,Total,91712,16792,"Census Tract 351, San Francisco County, CA",14000US06075035100
2013,2013,0,Total,96611,15598,"Census Tract 351, San Francisco County, CA",14000US06075035100
2018,2018,0,Total,102652,13703,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2017,2017,0,Total,92719,18103,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2016,2016,0,Total,84817,10339,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2015,2015,0,Total,77850,7436,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2014,2014,0,Total,76059,6786,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2013,2013,0,Total,66875,6891,"Census Tract 352.01, San Francisco County, CA",14000US06075035201
2018,2018,0,Total,82593,13654,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2017,2017,0,Total,83977,10874,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2016,2016,0,Total,78542,15891,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2015,2015,0,Total,70058,11038,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2014,2014,0,Total,72047,17066,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2013,2013,0,Total,71912,14488,"Census Tract 352.02, San Francisco County, CA",14000US06075035202
2018,2018,0,Total,93375,19016,"Census Tract 353, San Francisco County, CA",14000US06075035300
2017,2017,0,Total,81748,8607,"Census Tract 353, San Francisco County, CA",14000US06075035300
2016,2016,0,Total,80352,11107,"Census Tract 353, San Francisco County, CA",14000US06075035300
2015,2015,0,Total,73669,9927,"Census Tract 353, San Francisco County, CA",14000US06075035300
2014,2014,0,Total,75799,7980,"Census Tract 353, San Francisco County, CA",14000US06075035300
2013,2013,0,Total,72111,9582,"Census Tract 353, San Francisco County, CA",14000US06075035300
2018,2018,0,Total,102500,24064,"Census Tract 354, San Francisco County, CA",14000US06075035400
2017,2017,0,Total,97689,25292,"Census Tract 354, San Francisco County, CA",14000US06075035400
2016,2016,0,Total,87598,16107,"Census Tract 354, San Francisco County, CA",14000US06075035400
2015,2015,0,Total,80260,17329,"Census Tract 354, San Francisco County, CA",14000US06075035400
2014,2014,0,Total,83105,12477,"Census Tract 354, San Francisco County, CA",14000US06075035400
2013,2013,0,Total,80313,10334,"Census Tract 354, San Francisco County, CA",14000US06075035400
2018,2018,0,Total,94589,14614,"Census Tract 401, San Francisco County, CA",14000US06075040100
2017,2017,0,Total,96875,14424,"Census Tract 401, San Francisco County, CA",14000US06075040100
2016,2016,0,Total,93875,20368,"Census Tract 401, San Francisco County, CA",14000US06075040100
2015,2015,0,Total,82656,24691,"Census Tract 401, San Francisco County, CA",14000US06075040100
2014,2014,0,Total,71172,18546,"Census Tract 401, San Francisco County, CA",14000US06075040100
2013,2013,0,Total,64219,16534,"Census Tract 401, San Francisco County, CA",14000US06075040100
2018,2018,0,Total,105507,20851,"Census Tract 402, San Francisco County, CA",14000US06075040200
2017,2017,0,Total,98531,14428,"Census Tract 402, San Francisco County, CA",14000US06075040200
2016,2016,0,Total,83867,16873,"Census Tract 402, San Francisco County, CA",14000US06075040200
2015,2015,0,Total,77500,19383,"Census Tract 402, San Francisco County, CA",14000US06075040200
2014,2014,0,Total,80408,12455,"Census Tract 402, San Francisco County, CA",14000US06075040200
2013,2013,0,Total,82845,25125,"Census Tract 402, San Francisco County, CA",14000US06075040200
2018,2018,0,Total,84805,11612,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2017,2017,0,Total,81815,12051,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2016,2016,0,Total,70100,17826,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2015,2015,0,Total,57472,10143,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2014,2014,0,Total,54353,7405,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2013,2013,0,Total,56949,16133,"Census Tract 426.01, San Francisco County, CA",14000US06075042601
2018,2018,0,Total,128375,24742,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2017,2017,0,Total,113258,17617,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2016,2016,0,Total,104943,13683,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2015,2015,0,Total,82013,12783,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2014,2014,0,Total,81341,15075,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2013,2013,0,Total,66779,17890,"Census Tract 426.02, San Francisco County, CA",14000US06075042602
2018,2018,0,Total,76118,21625,"Census Tract 427, San Francisco County, CA",14000US06075042700
2017,2017,0,Total,66595,18880,"Census Tract 427, San Francisco County, CA",14000US06075042700
2016,2016,0,Total,56765,9262,"Census Tract 427, San Francisco County, CA",14000US06075042700
2015,2015,0,Total,52102,10777,"Census Tract 427, San Francisco County, CA",14000US06075042700
2014,2014,0,Total,43587,15851,"Census Tract 427, San Francisco County, CA",14000US06075042700
2013,2013,0,Total,56134,9918,"Census Tract 427, San Francisco County, CA",14000US06075042700
2018,2018,0,Total,164750,34597,"Census Tract 428, San Francisco County, CA",14000US06075042800
2017,2017,0,Total,161523,22233,"Census Tract 428, San Francisco County, CA",14000US06075042800
2016,2016,0,Total,181125,45753,"Census Tract 428, San Francisco County, CA",14000US06075042800
2015,2015,0,Total,143864,15114,"Census Tract 428, San Francisco County, CA",14000US06075042800
2014,2014,0,Total,152143,51518,"Census Tract 428, San Francisco County, CA",14000US06075042800
2013,2013,0,Total,217344,78979,"Census Tract 428, San Francisco County, CA",14000US06075042800
2018,2018,0,Total,116429,14888,"Census Tract 451, San Francisco County, CA",14000US06075045100
2017,2017,0,Total,101480,14350,"Census Tract 451, San Francisco County, CA",14000US06075045100
2016,2016,0,Total,91206,9806,"Census Tract 451, San Francisco County, CA",14000US06075045100
2015,2015,0,Total,82755,13076,"Census Tract 451, San Francisco County, CA",14000US06075045100
2014,2014,0,Total,75216,13825,"Census Tract 451, San Francisco County, CA",14000US06075045100
2013,2013,0,Total,74328,20475,"Census Tract 451, San Francisco County, CA",14000US06075045100
2018,2018,0,Total,98864,13378,"Census Tract 452, San Francisco County, CA",14000US06075045200
2017,2017,0,Total,92193,10179,"Census Tract 452, San Francisco County, CA",14000US06075045200
2016,2016,0,Total,87664,22221,"Census Tract 452, San Francisco County, CA",14000US06075045200
2015,2015,0,Total,72431,16345,"Census Tract 452, San Francisco County, CA",14000US06075045200
2014,2014,0,Total,71063,9126,"Census Tract 452, San Francisco County, CA",14000US06075045200
2013,2013,0,Total,68373,6772,"Census Tract 452, San Francisco County, CA",14000US06075045200
2018,2018,0,Total,103676,16755,"Census Tract 476, San Francisco County, CA",14000US06075047600
2017,2017,0,Total,89031,18453,"Census Tract 476, San Francisco County, CA",14000US06075047600
2016,2016,0,Total,84625,14261,"Census Tract 476, San Francisco County, CA",14000US06075047600
2015,2015,0,Total,74392,9519,"Census Tract 476, San Francisco County, CA",14000US06075047600
2014,2014,0,Total,74091,7719,"Census Tract 476, San Francisco County, CA",14000US06075047600
2013,2013,0,Total,77619,8851,"Census Tract 476, San Francisco County, CA",14000US06075047600
2018,2018,0,Total,86848,18283,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2017,2017,0,Total,82734,14453,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2016,2016,0,Total,72981,10125,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2015,2015,0,Total,74412,11195,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2014,2014,0,Total,72817,11517,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2013,2013,0,Total,70909,8409,"Census Tract 477.01, San Francisco County, CA",14000US06075047701
2018,2018,0,Total,98958,21650,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2017,2017,0,Total,96823,23520,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2016,2016,0,Total,85769,21988,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2015,2015,0,Total,72930,13692,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2014,2014,0,Total,82986,23175,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2013,2013,0,Total,85464,22408,"Census Tract 477.02, San Francisco County, CA",14000US06075047702
2018,2018,0,Total,108525,14554,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2017,2017,0,Total,102083,13263,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2016,2016,0,Total,92881,10655,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2015,2015,0,Total,79130,12964,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2014,2014,0,Total,85739,13679,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2013,2013,0,Total,76572,11543,"Census Tract 478.01, San Francisco County, CA",14000US06075047801
2018,2018,0,Total,91250,14211,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2017,2017,0,Total,80801,9172,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2016,2016,0,Total,75091,4916,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2015,2015,0,Total,68333,12059,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2014,2014,0,Total,59458,16162,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2013,2013,0,Total,79250,20817,"Census Tract 478.02, San Francisco County, CA",14000US06075047802
2018,2018,0,Total,99750,21659,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2017,2017,0,Total,82241,18945,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2016,2016,0,Total,67407,16203,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2015,2015,0,Total,66437,10209,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2014,2014,0,Total,66950,7780,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2013,2013,0,Total,65181,7739,"Census Tract 479.01, San Francisco County, CA",14000US06075047901
2018,2018,0,Total,94688,25791,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2017,2017,0,Total,83984,13281,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2016,2016,0,Total,74500,14521,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2015,2015,0,Total,73625,10055,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2014,2014,0,Total,76208,13014,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2013,2013,0,Total,76635,11301,"Census Tract 479.02, San Francisco County, CA",14000US06075047902
2018,2018,0,Total,184934,34813,"Census Tract 601, San Francisco County, CA",14000US06075060100
2017,2017,0,Total,195375,32528,"Census Tract 601, San Francisco County, CA",14000US06075060100
2016,2016,0,Total,175259,17584,"Census Tract 601, San Francisco County, CA",14000US06075060100
2015,2015,0,Total,164179,25035,"Census Tract 601, San Francisco County, CA",14000US06075060100
2014,2014,0,Total,146000,25801,"Census Tract 601, San Francisco County, CA",14000US06075060100
2013,2013,0,Total,140000,31619,"Census Tract 601, San Francisco County, CA",14000US06075060100
2018,2018,0,Total,64153,23819,"Census Tract 604, San Francisco County, CA",14000US06075060400
2017,2017,0,Total,47308,25202,"Census Tract 604, San Francisco County, CA",14000US06075060400
2016,2016,0,Total,44200,20807,"Census Tract 604, San Francisco County, CA",14000US06075060400
2015,2015,0,Total,52833,20310,"Census Tract 604, San Francisco County, CA",14000US06075060400
2014,2014,0,Total,53077,10264,"Census Tract 604, San Francisco County, CA",14000US06075060400
2013,2013,0,Total,52115,8835,"Census Tract 604, San Francisco County, CA",14000US06075060400
2018,2018,0,Total,26350,6089,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2017,2017,0,Total,27989,5423,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2016,2016,0,Total,25434,3038,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2015,2015,0,Total,23072,3177,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2014,2014,0,Total,24028,4275,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2013,2013,0,Total,22380,4620,"Census Tract 605.02, San Francisco County, CA",14000US06075060502
2018,2018,0,Total,158667,19261,"Census Tract 607, San Francisco County, CA",14000US06075060700
2017,2017,0,Total,141588,22833,"Census Tract 607, San Francisco County, CA",14000US06075060700
2016,2016,0,Total,114597,21471,"Census Tract 607, San Francisco County, CA",14000US06075060700
2015,2015,0,Total,107798,29801,"Census Tract 607, San Francisco County, CA",14000US06075060700
2014,2014,0,Total,116920,23047,"Census Tract 607, San Francisco County, CA",14000US06075060700
2013,2013,0,Total,108929,26590,"Census Tract 607, San Francisco County, CA",14000US06075060700
2018,2018,0,Total,93287,15225,"Census Tract 610, San Francisco County, CA",14000US06075061000
2017,2017,0,Total,101977,10303,"Census Tract 610, San Francisco County, CA",14000US06075061000
2016,2016,0,Total,101667,10861,"Census Tract 610, San Francisco County, CA",14000US06075061000
2015,2015,0,Total,108977,16047,"Census Tract 610, San Francisco County, CA",14000US06075061000
2014,2014,0,Total,103454,13856,"Census Tract 610, San Francisco County, CA",14000US06075061000
2013,2013,0,Total,101925,15926,"Census Tract 610, San Francisco County, CA",14000US06075061000
2018,2018,0,Total,18990,2944,"Census Tract 611, San Francisco County, CA",14000US06075061100
2017,2017,0,Total,16560,2948,"Census Tract 611, San Francisco County, CA",14000US06075061100
2016,2016,0,Total,17218,2606,"Census Tract 611, San Francisco County, CA",14000US06075061100
2015,2015,0,Total,16545,1945,"Census Tract 611, San Francisco County, CA",14000US06075061100
2014,2014,0,Total,15546,2572,"Census Tract 611, San Francisco County, CA",14000US06075061100
2013,2013,0,Total,13705,2759,"Census Tract 611, San Francisco County, CA",14000US06075061100
2018,2018,0,Total,59866,11919,"Census Tract 612, San Francisco County, CA",14000US06075061200
2017,2017,0,Total,60903,6330,"Census Tract 612, San Francisco County, CA",14000US06075061200
2016,2016,0,Total,51818,8943,"Census Tract 612, San Francisco County, CA",14000US06075061200
2015,2015,0,Total,51649,7166,"Census Tract 612, San Francisco County, CA",14000US06075061200
2014,2014,0,Total,48917,8143,"Census Tract 612, San Francisco County, CA",14000US06075061200
2013,2013,0,Total,50924,6290,"Census Tract 612, San Francisco County, CA",14000US06075061200
2018,2018,0,Total,127813,36144,"Census Tract 614, San Francisco County, CA",14000US06075061400
2017,2017,0,Total,125234,39661,"Census Tract 614, San Francisco County, CA",14000US06075061400
2016,2016,0,Total,137469,27116,"Census Tract 614, San Francisco County, CA",14000US06075061400
2015,2015,0,Total,138897,17023,"Census Tract 614, San Francisco County, CA",14000US06075061400
2014,2014,0,Total,137610,28624,"Census Tract 614, San Francisco County, CA",14000US06075061400
2013,2013,0,Total,106767,33247,"Census Tract 614, San Francisco County, CA",14000US06075061400
2018,2018,0,Total,189329,48225,"Census Tract 615, San Francisco County, CA",14000US06075061500
2017,2017,0,Total,173449,20561,"Census Tract 615, San Francisco County, CA",14000US06075061500
2016,2016,0,Total,162690,29658,"Census Tract 615, San Francisco County, CA",14000US06075061500
2015,2015,0,Total,127080,18298,"Census Tract 615, San Francisco County, CA",14000US06075061500
2014,2014,0,Total,126887,19294,"Census Tract 615, San Francisco County, CA",14000US06075061500
2013,2013,0,Total,118143,14225,"Census Tract 615, San Francisco County, CA",14000US06075061500
2018,2018,0,Total,164250,57101,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2017,2017,0,Total,149250,23792,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2016,2016,0,Total,150000,89454,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2015,2015,0,Total,145000,106579,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2014,2014,0,Total,77750,36291,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2013,2013,0,Total,78625,34987,"Census Tract 9802, San Francisco County, CA",14000US06075980200
2017,2017,0,Total,131333,42739,"Census Tract 9803, San Francisco County, CA",14000US06075980300
2016,2016,0,Total,106944,56153,"Census Tract 9803, San Francisco County, CA",14000US06075980300
2015,2015,0,Total,125750,28516,"Census Tract 9803, San Francisco County, CA",14000US06075980300
2014,2014,0,Total,104583,47462,"Census Tract 9803, San Francisco County, CA",14000US06075980300
2013,2013,0,Total,122596,57192,"Census Tract 9803, San Francisco County, CA",14000US06075980300
2018,2018,0,Total,17750,6566,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2017,2017,0,Total,16016,4999,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2016,2016,0,Total,16473,3801,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2015,2015,0,Total,16638,4351,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2014,2014,0,Total,13983,2957,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2013,2013,0,Total,13537,3863,"Census Tract 9805.01, San Francisco County, CA",14000US06075980501
2018,2018,0,Total,62875,23053,"Census Tract 9806, San Francisco County, CA",14000US06075980600
2017,2017,0,Total,68958,48478,"Census Tract 9806, San Francisco County, CA",14000US06075980600
2014,2014,0,Total,65313,60860,"Census Tract 9806, San Francisco County, CA",14000US06075980600
2013,2013,0,Total,77500,61647,"Census Tract 9806, San Francisco County, CA",14000US06075980600
2017,2017,0,Total,103750,79349,"Census Tract 9809, San Francisco County, CA",14000US06075980900
2016,2016,0,Total,101000,84805,"Census Tract 9809, San Francisco County, CA",14000US06075980900
2015,2015,0,Total,94000,73830,"Census Tract 9809, San Francisco County, CA",14000US06075980900
2014,2014,0,Total,78281,121205,"Census Tract 9809, San Francisco County, CA",14000US06075980900
2013,2013,0,Total,158015,68100,"Census Tract 9809, San Francisco County, CA",14000US06075980900
,,,,,,,
